0821_rse_led_circle_C.csv
x,y,z,r,p,y,ori,vx,vy,vz,st_x,st_y,st_z,ugvx,ugvy,ugvz,ugv_vx,ugv_vy,ugv_vyaw,ms,dpth,t,
0.794731,0.363655,1.20115,6.67262e+186,6.81559e-318,6.9306e-310,0.109937,0.0844329,-0.17479,0.00119713,0,0,0,1.02163,0.479717,0.271074,0.00240099,0.00157643,-2.44858e-05,5,0.943962,2.67908,
0.79658,0.360957,1.19774,6.67262e+186,8.95403e-317,6.9306e-310,0.114247,0.026012,-0.148221,-0.00761264,0,0,0,1.02163,0.479709,0.271061,-0.00375708,-0.00400789,1.1853e-05,5,0.943166,2.69187,
0.797493,0.358304,1.19722,6.67262e+186,1.72265e-316,6.9306e-310,0.111253,0.065576,-0.138468,-0.126682,0,0,0,1.02161,0.479687,0.271048,-0.00213996,-0.000264465,-3.46411e-07,5,0.942084,2.70819,
0.797991,0.355107,1.19793,6.67262e+186,2.54987e-316,6.9306e-310,0.111151,0.0825038,-0.19492,-0.0630224,0,0,0,1.02159,0.479671,0.271082,0.000123167,-0.00100666,2.66764e-06,5,0.940038,2.73035,
0.80021,0.352779,1.19346,6.67262e+186,3.37712e-316,6.9306e-310,0.114154,0.0548932,-0.179646,-0.00460314,0,0,0,1.02162,0.47973,0.271076,0.00308111,0.00435779,-3.48898e-05,5,0.93853,2.74752,
0.800885,0.350318,1.1933,6.67262e+186,4.2044e-316,6.9306e-310,0.108895,0.0944491,-0.128674,-0.16284,0,0,0,1.02161,0.479719,0.271076,-0.00179252,0.000465338,1.50007e-05,5,0.937276,2.76292,
0.802459,0.347331,1.19,6.67262e+186,5.03162e-316,6.9306e-310,0.112232,0.054113,-0.146667,-0.0673501,0,0,0,1.0216,0.479717,0.271059,-0.000409204,7.06482e-05,-3.37683e-05,5,0.935176,2.77797,
0.80325,0.34448,1.19065,6.67262e+186,5.85885e-316,6.9306e-310,0.111171,0.101556,-0.156357,-0.153686,0,0,0,1.02162,0.479704,0.271015,0.00330303,0.00502342,-1.73591e-05,5,0.932427,2.79656,
0.80466,0.341655,1.1888,6.67262e+186,6.68607e-316,6.9306e-310,0.114056,0.0811858,-0.149755,-0.0481487,0,0,0,1.02162,0.479709,0.271029,-0.00129925,0.0043784,-3.23323e-05,5,0.931208,2.80974,
0.806541,0.339629,1.18514,6.67262e+186,7.51329e-316,6.9306e-310,0.110197,0.0819166,-0.124397,-0.091913,0,0,0,1.02164,0.479689,0.271047,0.000264363,-0.00131366,-6.08785e-06,5,0.929055,2.82589,
0.807604,0.336806,1.18384,6.67262e+186,8.34051e-316,6.9306e-310,0.113645,0.127162,-0.143961,-0.173847,0,0,0,1.02161,0.479698,0.271077,0.00059911,0.000930234,-2.50583e-05,5,0.925639,2.84307,
0.809657,0.334567,1.18056,6.67262e+186,9.16772e-316,6.9306e-310,0.111061,0.0968617,-0.140914,-0.125853,0,0,0,1.0216,0.479694,0.271083,-0.00144357,-0.00127179,-3.32103e-06,5,0.925207,2.85882,
0.810794,0.332054,1.17994,6.67262e+186,9.99492e-316,6.9306e-310,0.108291,0.0926703,-0.129517,-0.160478,0,0,0,1.0216,0.479697,0.271067,-0.0010057,0.000754959,3.68944e-05,5,0.921287,2.87558,
0.812952,0.329746,1.17492,6.67262e+186,1.08222e-315,6.9306e-310,0.114337,0.0753668,-0.154158,-0.0798759,0,0,0,1.02158,0.479697,0.271036,-0.00272968,0.00183032,2.22938e-05,5,0.919724,2.89252,
0.814416,0.326918,1.17417,6.67262e+186,1.16494e-315,6.9306e-310,0.111583,0.136226,-0.149253,-0.222576,0,0,0,1.02161,0.479718,0.271038,0.00360856,0.00547407,8.7658e-06,5,0.916791,2.90788,
0.81579,0.324694,1.17061,6.67262e+186,1.24766e-315,6.9306e-310,0.112836,0.148106,-0.145548,-0.140589,0,0,0,1.02162,0.479719,0.27103,0.00558269,-0.00116527,5.02728e-05,5,0.914178,2.92696,
0.818444,0.322748,1.16636,6.67262e+186,1.33037e-315,6.9306e-310,0.110515,0.0795258,-0.149414,-0.158075,0,0,0,1.02161,0.47969,0.271027,0.00410047,-0.00657362,2.30574e-05,5,0.911508,2.94783,
0.819255,0.319392,1.16813,6.67262e+186,1.41309e-315,6.9306e-310,0.113216,0.135628,-0.122482,-0.219923,0,0,0,1.02163,0.479682,0.271052,0.00495394,0.00350781,-3.54488e-06,5,0.90769,2.96601,
0.82142,0.317433,1.16385,6.67262e+186,1.49581e-315,6.9306e-310,0.108906,0.0598891,-0.150698,-0.0179622,0,0,0,1.02161,0.479705,0.271055,-0.00300364,-0.00381949,1.2199e-05,5,0.905753,2.98255,
0.824363,0.315668,1.15878,6.67262e+186,1.57853e-315,6.93059e-310,0.110884,0.0824017,-0.126534,-0.144054,0,0,0,1.02162,0.479704,0.27106,-0.00229035,0.00288602,1.2444e-05,5,0.903008,3.00168,
0.825511,0.312642,1.15934,6.67262e+186,1.66125e-315,6.93065e-310,0.111778,0.155002,-0.110453,-0.261157,0,0,0,1.02163,0.479699,0.271049,0.00185123,-4.42805e-05,8.78253e-06,5,0.899458,3.01823,
0.827584,0.310575,1.15482,6.67262e+186,1.74397e-315,6.93059e-310,0.112554,0.1016,-0.1645,-0.0711399,0,0,0,1.02163,0.479694,0.271062,0.00205814,-0.000470079,1.48257e-05,5,0.897069,3.03763,
