0821_rse_uav_hover_A.csv
x,y,z,r,p,y,ori,vx,vy,vz,ms,dpth,t,
0.520282,0.718614,1.09414,0.0288676,0.0242219,0.00569606,0.0380586,0.00395211,0.0291695,-0.000564296,0,0,8.767,
0.52036,0.718664,1.09425,0.0271573,0.0244641,0.00619056,0.0370159,0.00395211,0.0291695,-0.000564296,0,0,8.78121,
0.52048,0.718629,1.09494,0.027144,0.0252831,0.00580681,0.037493,0.00395211,0.0291695,-0.000564296,0,0,8.80261,
0.520628,0.718639,1.09539,0.0258358,0.0248386,0.00584914,0.0362611,0.00873375,0.0127684,-0.00218079,0,0,8.82198,
0.520673,0.7186,1.09559,0.0270264,0.0260186,0.00467932,0.0377619,-0.00932406,0.0269021,0.0109014,0,0,8.83296,
0.520856,0.718672,1.09622,0.0265712,0.0256832,0.00547908,0.0373081,-0.00932406,0.0269021,0.0109014,0,0,8.84839,
0.520856,0.718672,1.09622,0.0265712,0.0256832,0.00547908,0.0373081,-0.0020849,0.0200419,0.00875833,0,0,8.86336,
0.520996,0.718791,1.09724,0.0296477,0.028186,0.00575124,0.0412509,-0.0020849,0.0200419,0.00875833,0,0,8.88243,
0.520962,0.718742,1.09751,0.0297621,0.0276944,0.00572713,0.0409974,-0.0020849,0.0200419,0.00875833,0,0,8.89755,
0.521235,0.718828,1.09832,0.0297538,0.0279683,0.00597937,0.0412096,0.00225427,0.0138827,0.01034,0,0,8.913,
0.521391,0.718849,1.09919,0.0301794,0.0285249,0.00703337,0.0420453,0.00225427,0.0138827,0.01034,0,0,8.92785,
0.521535,0.718846,1.09979,0.0291725,0.0286711,0.0077531,0.0415527,0.0106533,0.0255997,0.0101559,0,0,8.94624,
0.521626,0.718854,1.10001,0.0280575,0.0278177,0.00831516,0.0402944,0.0106533,0.0255997,0.0101559,0,0,8.96667,
0.52199,0.718982,1.10085,0.0283655,0.0291011,0.00696949,0.0411611,0.0132943,0.0248944,0.0111091,0,0,8.98484,
0.522095,0.718954,1.10184,0.0290062,0.0262325,0.00787848,0.0398186,0.0132943,0.0248944,0.0111091,0,0,8.99932,
